noCompte,Date,Operation
5000661065,26/07/2021,105.21
5000661065,29/07/2021,120.87
5000661065,09/06/2021,111.37
5000661065,02/07/2021,175.11
5000661065,11/07/2021,32.8
5000661065,09/06/2021,122.55
5000661065,29/07/2021,20.5
5000661065,07/07/2021,178.36
5000661065,23/06/2021,199.33
5000661065,19/07/2021,57.99
5000661065,18/07/2021,92.02
5000661065,13/06/2021,26.7
5000661065,11/06/2021,120.84
5000661065,26/06/2021,52.81
5000661065,02/06/2021,196.35
5000661065,24/07/2021,21.15
5000661065,24/06/2021,203.65
5000661065,17/07/2021,82.06
5000661065,26/06/2021,40.78
5000661065,12/06/2021,198.98
5000661065,24/06/2021,185.75
5000661065,05/06/2021,110.12
5000661065,10/07/2021,17.99
5000659525,19/07/2021,145.24
5000659525,29/07/2021,148.64
5000659525,24/06/2021,159.31
5000659525,17/07/2021,61.45
5000659525,19/07/2021,108.64
5000659525,27/06/2021,68.31
5000659525,29/07/2021,96.67
5000659525,29/06/2021,213.99
5000659525,06/07/2021,135.88
5000659525,26/06/2021,138.79
5000659525,08/07/2021,82.74
5000659525,24/06/2021,158.45
5000659525,24/07/2021,223.68
5000659525,04/07/2021,188.01
5000659525,26/07/2021,100.56
5000659525,17/06/2021,96.49
5000659525,24/06/2021,122.78
5000659525,31/07/2021,112.22
5000657540,17/06/2021,88.26
5000657540,23/06/2021,180.34
5000657540,29/06/2021,100.13
5000657540,06/06/2021,89
5000657540,12/07/2021,161.27
5000657540,10/07/2021,209.27
5000657540,20/06/2021,88.84
5000657540,27/07/2021,85.07
5000657540,20/06/2021,60.57
5000657540,11/06/2021,118.33
5000657540,22/07/2021,55.02
5000657540,17/07/2021,117.54
5000657540,09/06/2021,138.95
5000657540,26/06/2021,63.98
5000657540,23/06/2021,95.74
5000657540,05/07/2021,112.21
5000657540,29/07/2021,85.84
5000657540,03/06/2021,145.21
5000657540,02/07/2021,193.73
5000657540,19/07/2021,66.75
5000657540,15/07/2021,121.5
5000657540,01/07/2021,59.64
5000657246,20/06/2021,177.25
5000657246,18/07/2021,95.42
5000657246,16/06/2021,26.52
5000657246,29/06/2021,71.61
5000657246,10/06/2021,59.88
5000657246,08/06/2021,133.54
5000657246,27/06/2021,79.16
5000657246,25/07/2021,31.08
5000657246,02/06/2021,76.53
5000657246,01/07/2021,186.36
5000657246,04/07/2021,151.63
5000657246,29/06/2021,55.27
5000657246,19/07/2021,187.03
5000657246,23/06/2021,98.7
5000657246,15/06/2021,105.18
5000657246,03/06/2021,177.44
5000657246,15/07/2021,105.88
5000657246,07/06/2021,33.74
5000657246,05/07/2021,206.31
5000655889,15/07/2021,121.47
5000655889,08/06/2021,206.2
5000655889,06/06/2021,110.2
5000655889,13/06/2021,139.77
5000655889,28/07/2021,42.16
5000655889,04/06/2021,114.43
5000655889,05/07/2021,176.77
5000655889,01/06/2021,72.08
5000655889,09/07/2021,107.34
5000655889,15/06/2021,188.38
5000655889,04/07/2021,144.63
5000655889,16/07/2021,204.37
5000655889,03/06/2021,168.75
5000655889,20/07/2021,113.65
5000655889,26/06/2021,219.34
5000655889,24/06/2021,209.78
5000655889,14/07/2021,162.93
5000655889,07/07/2021,44.28
5000655889,14/07/2021,177.13
5000655889,30/07/2021,193.42
5000652060,29/07/2021,87.96
5000652060,19/07/2021,130.66
5000652060,03/06/2021,149.91
5000652060,11/07/2021,206.46
5000652060,03/06/2021,90.92
5000652060,18/07/2021,198.45
5000652060,08/06/2021,80.2
5000652060,04/06/2021,128.68
5000652060,03/06/2021,81.16
5000652060,11/06/2021,23.37
5000652060,05/06/2021,39.65
5000652060,21/06/2021,175.85
5000652060,04/07/2021,26.46
5000652060,04/06/2021,88.58
5000652060,04/06/2021,23.44
5000652060,03/07/2021,132.91
5000652060,12/06/2021,67.99
5000652060,19/06/2021,30.77
5000652060,27/06/2021,157.61
5000652060,21/06/2021,119.08
5000652060,01/07/2021,129.17
5000652060,03/06/2021,152.89
5000652060,24/06/2021,173.3
5000652060,18/06/2021,61.25
5000652060,24/06/2021,29.93
5000652060,19/07/2021,97.37
5000652060,05/07/2021,216.63
5000650963,23/07/2021,164.52
5000650963,29/06/2021,49.96
5000650963,21/06/2021,11.85
5000650963,02/07/2021,95.16
5000650963,28/07/2021,122.85
5000650963,13/07/2021,133.98
5000650963,13/07/2021,82.5
5000650963,28/06/2021,78.76
5000650963,01/07/2021,185.55
5000650963,01/07/2021,177.64
5000650963,18/06/2021,191.23
5000650963,13/06/2021,88.09
5000650963,04/07/2021,120.48
5000650963,14/07/2021,27.58
5000650963,01/07/2021,177.44
5000650963,09/07/2021,195.9
5000650963,03/06/2021,173.08
5000650963,18/07/2021,176.92
5000650963,12/07/2021,205.91
5000650963,21/07/2021,177.73
5000650963,05/07/2021,114.98
5000650963,07/07/2021,189.29
5000650963,11/07/2021,107.26
5000650963,06/06/2021,177.46
5000650963,15/07/2021,184.38
5000650963,07/07/2021,102.24
5000650963,22/06/2021,204.18
5000650963,20/06/2021,84.42
5000650963,24/06/2021,198.45
5000650526,19/07/2021,119.17
5000650526,10/06/2021,81.94
5000650526,17/06/2021,197.18
5000650526,13/07/2021,66
5000650526,27/07/2021,76.16
5000650526,15/06/2021,181.67
5000650526,04/06/2021,108.12
5000650526,08/06/2021,159.9
5000650526,12/06/2021,177.74
5000650526,06/07/2021,211.4
5000650526,05/06/2021,126.94
5000650526,10/06/2021,91.97
5000650526,19/07/2021,209.31
5000650526,24/06/2021,228.28
5000650526,22/07/2021,149.86
5000650526,21/07/2021,77.16
5000650526,27/07/2021,159.23
5000650526,23/06/2021,209.34
5000650526,20/07/2021,154.42
5000650526,05/07/2021,154.8
5000650526,19/06/2021,147.43
5000650526,01/06/2021,120.85
5000650526,28/06/2021,153.41
5000650526,09/07/2021,101.55
5000650526,17/07/2021,228.46
5000650526,23/06/2021,77.7
5000650526,14/07/2021,228.22
5000650526,04/07/2021,103.22
5000650526,14/07/2021,128.56
5000649173,01/07/2021,62.97
5000649173,13/07/2021,90.81
5000649173,21/06/2021,11.39
5000649173,14/06/2021,167.68
5000649173,04/07/2021,124.39
5000649173,16/07/2021,45.76
5000649173,01/07/2021,13.13
5000649173,08/07/2021,178.81
5000649173,24/06/2021,128.34
5000649173,09/06/2021,155.28
5000649173,27/06/2021,151.99
5000649173,27/07/2021,17.86
5000649173,08/06/2021,5
5000649173,18/06/2021,124.8
5000649173,30/06/2021,5
5000649173,25/07/2021,55.26
5000649173,16/06/2021,19.25
5000649173,17/06/2021,68.48
5000649173,12/07/2021,25.07
5000649173,12/06/2021,126.63
5000649173,21/07/2021,98.89
5000649173,22/06/2021,23.04
5000649173,11/06/2021,174.57
5000649173,03/06/2021,63.92
5000646762,11/07/2021,169.12
5000646762,17/06/2021,117.43
5000646762,23/07/2021,61.01
5000646762,19/07/2021,133.06
5000646762,25/07/2021,176.26
5000646762,09/06/2021,210.9
5000646762,05/06/2021,205.73
5000646762,18/07/2021,61.64
5000646762,10/07/2021,95.5
5000646762,26/07/2021,76.65
5000646762,08/07/2021,185.05
5000646762,11/06/2021,37.55
5000646762,05/06/2021,40.54
5000646762,22/06/2021,139.45
5000646762,21/06/2021,153.82
5000646762,19/07/2021,141.98
5000646762,28/07/2021,97
5000646762,14/06/2021,217.79
5000645065,30/07/2021,123.32
5000645065,12/06/2021,236.15
5000645065,01/06/2021,189.93
5000645065,28/06/2021,83.39
5000645065,29/06/2021,72.5
5000645065,04/06/2021,120.41
5000645065,13/07/2021,237.8
5000645065,21/06/2021,111.13
5000645065,11/07/2021,216.4
5000645065,18/07/2021,239.31
5000645065,26/07/2021,73.39
5000645065,15/06/2021,59.41
5000645065,08/07/2021,168.06
5000645065,21/06/2021,237.71
5000645065,12/07/2021,47.02
5000645065,01/06/2021,232.51
5000645065,07/06/2021,51.99
5000645065,29/06/2021,80.9
5000645065,07/06/2021,127.31
5000645017,21/07/2021,205.32
5000645017,22/06/2021,153.05
5000645017,08/06/2021,66.29
5000645017,07/07/2021,125.64
5000645017,23/06/2021,200.08
5000645017,14/06/2021,153.95
5000645017,12/07/2021,226.36
5000645017,16/06/2021,76.02
5000645017,24/07/2021,83.74
5000645017,02/06/2021,116.13
5000645017,27/07/2021,52.02
5000645017,14/07/2021,210.19
5000645017,01/06/2021,179.81
5000645017,09/06/2021,188.63
5000645017,21/06/2021,64.94
5000645017,23/07/2021,104.2
5000645017,27/06/2021,154.55
5000645017,28/07/2021,227.01
5000645017,19/07/2021,144.59
5000642777,20/07/2021,68.59
5000642777,20/07/2021,145.49
5000642777,25/06/2021,75.08
5000642777,09/07/2021,102.06
5000642777,19/07/2021,117.4
5000642777,02/07/2021,72.12
5000642777,01/06/2021,119.39
5000642777,14/07/2021,138.07
5000642777,30/07/2021,74.59
5000642777,29/07/2021,43.17
5000642777,27/07/2021,122.36
5000642777,13/06/2021,155.3
5000642777,11/07/2021,151.2
5000642777,28/06/2021,39
5000642777,11/06/2021,118.55
5000642777,21/07/2021,118.28
5000642777,14/06/2021,130.95
5000639300,28/06/2021,160.33
5000639300,30/06/2021,100.48
5000639300,19/06/2021,199.95
5000639300,03/06/2021,206.69
5000639300,18/06/2021,220.75
5000639300,26/07/2021,72.6
5000639300,16/07/2021,117.41
5000639300,10/06/2021,110.54
5000639300,10/06/2021,63.01
5000639300,11/06/2021,67.15
5000639300,13/06/2021,46.48
5000639300,10/07/2021,65.76
5000637675,17/07/2021,149.28
5000637675,21/06/2021,144.79
5000637675,20/06/2021,199.22
5000637675,10/06/2021,39.93
5000637675,27/07/2021,128.14
5000637675,17/07/2021,97.79
5000637675,27/07/2021,152.68
5000637675,12/06/2021,82.73
5000637675,21/06/2021,47.3
5000637675,12/06/2021,132.06
5000637675,13/06/2021,34.31
5000637675,16/07/2021,46.65
5000637675,22/07/2021,132.5
5000637675,19/06/2021,114.57
5000637675,29/06/2021,219.52
5000637675,12/06/2021,43.11
5000637675,17/06/2021,41.2
5000637675,29/06/2021,207.77
5000637675,07/06/2021,81.04
5000635673,22/07/2021,5
5000635673,04/07/2021,163.53
5000635673,06/07/2021,175.29
5000635673,27/06/2021,173.59
5000635673,19/06/2021,5
5000635673,25/06/2021,19.97
5000635673,12/07/2021,87.78
5000635673,17/06/2021,4.89
5000635673,22/07/2021,99.95
5000635673,17/07/2021,96.53
5000635673,06/06/2021,5
5000635673,26/06/2021,43.38
5000635673,19/07/2021,124.88
5000635673,21/07/2021,130.15
5000635673,04/07/2021,105.1
5000635673,15/06/2021,49.33
5000635673,02/07/2021,6.38
5000635673,22/06/2021,12.1
5000635673,12/07/2021,120.57
5000635673,02/07/2021,180.17
5000632054,04/06/2021,178.18
5000632054,11/06/2021,120.85
5000632054,28/06/2021,186.7
5000632054,03/07/2021,141.15
5000632054,12/07/2021,48.59
5000632054,10/06/2021,168.41
5000632054,11/07/2021,58.5
5000632054,13/06/2021,40.28
5000632054,11/06/2021,103.5
5000632054,25/06/2021,110.38
5000632054,27/07/2021,110.52
5000632054,02/07/2021,18.59
5000632054,06/07/2021,124.93
5000632054,16/07/2021,105.63
5000632054,05/06/2021,173.16
5000632054,19/07/2021,157.34
5000632054,05/07/2021,82.13
5000632054,09/06/2021,174.91
5000632054,17/06/2021,152.12
5000632054,09/06/2021,99.75
5000629164,07/07/2021,44.46
5000629164,23/07/2021,141.61
5000629164,10/07/2021,163.68
5000629164,17/06/2021,23.03
5000629164,10/07/2021,190.4
5000629164,29/07/2021,123.51
5000629164,17/07/2021,98.82
5000629164,10/06/2021,153.46
5000629164,15/07/2021,189.5
5000629164,04/07/2021,139.02
5000629164,11/07/2021,95.8
5000629164,17/07/2021,53.91
5000629164,23/06/2021,195.83
5000629164,23/06/2021,180.48
5000629164,01/07/2021,102.22
5000629164,27/06/2021,115.37
5000629164,22/07/2021,61.41
5000629164,28/07/2021,187.46
5000629164,21/06/2021,56.75
5000629164,05/06/2021,54.27
5000629164,10/06/2021,216.43
5000629164,31/07/2021,83.27
5000629164,29/07/2021,211.08
5000629164,27/06/2021,198.56
5000626899,08/07/2021,47.14
5000626899,17/07/2021,37.23
5000626899,09/07/2021,93.28
5000626899,13/06/2021,152.83
5000626899,02/07/2021,102.31
5000626899,23/06/2021,179.15
5000626899,07/07/2021,117.02
5000626899,04/07/2021,36.5
5000626899,03/06/2021,190.07
5000626899,27/07/2021,127.48
5000626899,26/06/2021,168.52
5000626899,17/07/2021,178.36
5000626899,15/06/2021,131.47
5000626899,10/07/2021,58.54
5000626899,25/06/2021,190.05
5000626899,13/06/2021,148.14
5000626899,20/06/2021,158.45
5000626899,31/07/2021,188.66
5000626899,21/06/2021,133.38
5000626899,03/07/2021,201.66
5000626899,01/07/2021,201.74
5000626899,04/06/2021,50.99
5000626297,27/07/2021,190.09
5000626297,25/07/2021,81.13
5000626297,15/06/2021,198.77
5000626297,28/07/2021,135.04
5000626297,26/07/2021,124.92
5000626297,23/07/2021,70.77
5000626297,25/06/2021,178.46
5000626297,21/06/2021,31.38
5000626297,19/07/2021,50.95
5000626297,04/06/2021,90.41
5000626297,17/06/2021,101.77
5000626297,16/06/2021,105.71
5000626297,20/07/2021,80.29
5000626297,16/06/2021,151.2
5000626297,27/07/2021,155.39
5000626297,10/06/2021,195.8
5000626297,23/06/2021,120.48
5000626297,02/06/2021,161.83
5000626297,30/07/2021,133.28
5000625546,24/07/2021,190.91
5000625546,20/06/2021,163.21
5000625546,25/07/2021,86.11
5000625546,07/07/2021,188.99
5000625546,05/06/2021,52.82
5000625546,22/07/2021,45.95
5000625546,19/06/2021,74.34
5000625546,09/06/2021,61.44
5000625546,19/07/2021,185.52
5000625546,25/07/2021,219.26
5000625546,09/07/2021,53.61
5000625546,05/06/2021,43.22
5000625546,18/07/2021,221.15
5000625546,27/06/2021,68.74
5000625546,09/06/2021,171.07
5000625546,20/07/2021,130.95
5000625546,02/07/2021,141.9
5000625546,11/06/2021,90.16
5000625546,16/06/2021,73.77
5000625546,23/06/2021,123.42
5000625546,12/06/2021,102.42
5000625546,28/06/2021,220.84
5000625546,16/06/2021,120.81
5000625546,06/06/2021,194.77
5000625546,03/06/2021,221.43
5000625546,03/06/2021,121.36
5000624963,13/06/2021,159.23
5000624963,19/07/2021,224.47
5000624963,28/06/2021,153.88
5000624963,22/07/2021,160.05
5000624963,03/06/2021,29.27
5000624963,18/06/2021,102.94
5000624963,13/06/2021,165.19
5000624963,30/06/2021,123.16
5000624963,09/06/2021,112.47
5000624963,11/07/2021,43.72
5000624963,30/06/2021,193.94
5000624963,25/07/2021,102.05
5000624963,24/06/2021,125.06
5000624963,21/07/2021,34.65
5000624963,07/07/2021,180.43
5000624963,01/06/2021,214.78
5000624963,30/07/2021,164.31
5000618330,05/06/2021,128.01
5000618330,19/06/2021,181.1
5000618330,23/07/2021,190.4
5000618330,08/07/2021,164.07
5000618330,07/07/2021,42.26
5000618330,16/07/2021,87.93
5000618330,11/06/2021,142.05
5000618330,17/07/2021,126.26
5000618330,29/07/2021,37.72
5000618330,01/06/2021,220.92
5000618330,06/06/2021,82.59
5000618330,20/06/2021,56.2
5000618330,24/07/2021,226.82
5000618330,28/06/2021,104.83
5000618330,16/07/2021,96.51
5000618330,11/07/2021,142.39
5000618330,01/06/2021,197.3
5000618330,06/07/2021,198.96
5000618330,14/06/2021,185.13
5000618330,06/06/2021,52
5000618330,28/07/2021,95.93
5000615974,24/06/2021,130.86
5000615974,30/07/2021,134.57
5000615974,08/07/2021,128.51
5000615974,01/07/2021,182
5000615974,12/06/2021,143.18
5000615974,08/07/2021,195.38
5000615974,23/07/2021,140.61
5000615974,29/06/2021,203.58
5000615974,11/07/2021,104.36
5000615974,23/06/2021,94.2
5000615974,06/07/2021,171.81
5000615974,17/07/2021,153.31
5000615974,02/06/2021,60.28
5000615974,20/06/2021,29.53
5000615974,22/06/2021,158.29
5000615974,04/06/2021,88.63
5000615974,19/07/2021,157.61
5000615974,25/06/2021,80.47
5000615974,10/07/2021,33.78
5000615974,01/07/2021,35.3
5000615974,27/07/2021,77.96
5000615974,16/07/2021,137.65
5000615974,29/07/2021,112
5000615624,31/07/2021,231.98
5000615624,19/06/2021,134.78
5000615624,16/07/2021,116.79
5000615624,20/06/2021,173.41
5000615624,13/06/2021,125.54
5000615624,08/06/2021,86.72
5000615624,27/07/2021,57.64
5000615624,11/06/2021,163.03
5000615624,15/07/2021,124.97
5000615624,11/07/2021,64.91
5000610603,29/06/2021,173.59
5000610603,23/06/2021,131.78
5000610603,17/06/2021,90.75
5000610603,01/07/2021,49.85
5000610603,13/06/2021,165.33
5000610603,19/07/2021,15.84
5000610603,25/06/2021,5
5000610603,04/07/2021,7.6
5000610603,16/06/2021,170.07
5000610603,07/06/2021,124.14
5000610603,12/07/2021,136.74
5000610603,25/06/2021,180.38
5000610603,27/06/2021,127.63
5000610603,09/06/2021,127.16
5000610603,16/07/2021,18.77
5000610603,22/06/2021,87.35
5000608081,20/06/2021,119.05
5000608081,27/07/2021,62.86
5000608081,03/06/2021,173.9
5000608081,13/06/2021,152.94
5000608081,26/06/2021,127.14
5000608081,22/07/2021,105.87
5000608081,31/07/2021,179.32
5000608081,31/07/2021,180.95
5000608081,12/06/2021,113.16
5000608081,24/06/2021,39.62
5000608081,30/07/2021,73.95
5000608081,25/07/2021,163.05
5000608081,24/06/2021,35.75
5000608081,30/07/2021,180.78
5000608081,07/06/2021,40.58
5000608081,07/06/2021,110.99
5000608081,05/06/2021,81.66
5000608081,24/07/2021,122.19
5000608081,12/06/2021,153.27
5000608081,22/07/2021,146.38
5000608081,21/07/2021,104.93
5000608081,30/06/2021,80.96
5000608081,16/07/2021,127.53
5000608081,17/06/2021,98.81
5000608081,04/07/2021,53.88
5000608081,24/07/2021,112.51
5000608081,24/07/2021,26.55
5000608081,09/06/2021,147.31
5000608081,03/06/2021,198.44
5000607020,09/07/2021,1
5000607020,15/07/2021,156.35
5000607020,21/07/2021,132.76
5000607020,13/07/2021,146.93
5000607020,06/07/2021,13.2
5000607020,11/07/2021,5
5000607020,07/07/2021,15.95
5000607020,09/07/2021,80.52
5000607020,08/07/2021,5
5000607020,27/07/2021,34.42
5000607020,09/06/2021,13.46
5000607020,10/06/2021,20.23
5000607020,01/07/2021,42.53
5000607020,09/07/2021,5
5000607020,27/06/2021,40.92
5000607020,04/07/2021,41.1
5000607020,30/06/2021,63.6
5000607020,02/06/2021,5
5000607020,22/06/2021,70.96
5000607020,24/06/2021,5
5000607020,22/06/2021,142.5
5000607020,24/07/2021,142.15
5000607020,30/06/2021,155.03
5000607020,08/06/2021,5
5000607020,31/07/2021,112.71
5000606616,02/06/2021,113.31
5000606616,12/06/2021,81.41
5000606616,22/07/2021,136.46
5000606616,18/07/2021,75.31
5000606616,25/06/2021,77.5
5000606616,28/06/2021,37.33
5000606616,18/06/2021,56.79
5000606616,02/06/2021,201.12
5000606616,06/06/2021,191.15
5000606616,26/07/2021,133.2
5000606616,09/07/2021,23.78
5000606616,10/07/2021,52.38
5000606616,27/07/2021,131.45
5000606616,13/06/2021,78.55
5000606616,17/07/2021,126.92
5000606616,20/07/2021,25.29
5000606616,07/06/2021,54.59
5000606616,15/06/2021,211.81
5000606616,09/06/2021,94.8
5000606616,26/07/2021,166.41
5000606616,13/07/2021,122.67
5000606616,14/07/2021,170.9
5000605866,26/07/2021,66.16
5000605866,10/07/2021,104.9
5000605866,28/07/2021,121.51
5000605866,11/06/2021,99.04
5000605866,05/07/2021,7.07
5000605866,24/06/2021,147.38
5000605866,29/06/2021,38.87
5000605866,04/06/2021,134.61
5000605866,18/07/2021,30.37
5000605866,04/07/2021,132.81
5000605866,22/07/2021,130.6
5000605866,16/06/2021,70.93
5000605866,29/07/2021,105.15
5000605866,03/07/2021,51.92
5000605866,20/06/2021,167.84
5000605866,19/07/2021,140.85
5000605866,22/07/2021,71.84
5000605866,14/06/2021,109.78
5000605866,20/07/2021,135.45
5000605866,12/07/2021,5
5000605866,01/06/2021,108.49
5000605866,07/06/2021,160.08
5000605007,09/07/2021,135.64
5000605007,01/06/2021,62.61
5000605007,07/06/2021,105.41
5000605007,15/07/2021,166.92
5000605007,26/06/2021,60.29
5000605007,20/06/2021,187.37
5000605007,22/07/2021,160.8
5000605007,21/07/2021,21.25
5000605007,21/06/2021,27.65
5000605007,11/06/2021,65.97
5000605007,17/06/2021,146.46
5000605007,02/06/2021,79.73
5000605007,11/07/2021,44.25
5000605007,30/06/2021,134.33
5000605007,10/06/2021,35.81
5000605007,15/07/2021,138.58
5000605007,09/06/2021,115.34
5000605007,14/07/2021,97.43
5000605007,06/06/2021,66.71
5000605007,23/07/2021,47.36
5000605007,06/07/2021,162.2
5000605007,24/06/2021,157.43
5000605000,10/06/2021,190.29
5000605000,08/07/2021,80.56
5000605000,30/07/2021,91.4
5000605000,12/06/2021,148.51
5000605000,08/06/2021,144.25
5000605000,16/06/2021,5
5000605000,23/06/2021,129.49
5000605000,14/06/2021,95.48
5000605000,15/07/2021,1.6
5000605000,12/06/2021,3.81
5000605000,18/06/2021,48.89
5000605000,07/07/2021,81.14
5000605000,14/06/2021,23.93
5000605000,24/07/2021,57.44
5000605000,29/07/2021,151.43
5000605000,08/06/2021,164.25
5000605000,27/06/2021,15.43
5000605000,06/07/2021,51
5000605000,13/07/2021,12.89
5000605000,07/07/2021,103.35
5000601181,18/07/2021,113.88
5000601181,18/07/2021,109.15
5000601181,25/06/2021,204.57
5000601181,07/06/2021,226.16
5000601181,18/07/2021,157.26
5000601181,10/07/2021,137.04
5000601181,29/07/2021,117.66
5000601181,08/06/2021,64.36
5000601181,07/07/2021,173.55
5000601181,08/06/2021,121.18
5000601181,10/07/2021,213.1
5000601181,13/07/2021,87.67
5000601181,18/06/2021,62.25
5000601181,25/07/2021,91.94
5000601181,29/06/2021,92.12
5000601181,06/07/2021,113.32
5000601181,09/06/2021,45.43
5000601181,30/06/2021,158.1
5000601181,20/06/2021,233.54
5000601181,16/07/2021,193.83
5000601181,11/07/2021,177.29
5000601181,15/07/2021,202.93
5000601181,04/06/2021,164.19
5000601181,12/07/2021,112.05
5000600336,01/06/2021,225.09
5000600336,24/07/2021,125.39
5000600336,03/07/2021,40.66
5000600336,27/06/2021,205.87
5000600336,12/06/2021,206.62
5000600336,21/07/2021,175.85
5000600336,20/07/2021,204.77
5000600336,22/06/2021,87.52
5000600336,02/07/2021,196.66
5000600336,12/07/2021,176.42
5000600336,14/07/2021,191.75
